Part Number,Category,Description,Supplier Name,Margin %,Margin,Active Price,On Hand ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Qty Sold Last ,Months No ,Reorder Point
7022,PGC,NGK BPR6HS,Lordco Auto Parts,57.66%,3.16,5.48,0,0,0,0,0,0,0,0,0,0,0,106,0
702851,PGC,SP-X GLOVE RED M ALPINESTARS,Parts Canada    Power Twins (Price ,35.02%,42.02,119.99,0,0,0,0,0,0,0,0,0,0,0,0,0
703174,PGC,SPORT KNEE SLIDERS ,Parts Canada    Power Twins (Price ,43.13%,17.23,39.95,0,0,0,0,0,0,0,0,0,0,0,0,0
703303,PGC,SP-1 ONE PIECE SUIT 54(44)BLAC,Parts Canada    Power Twins (Price ,28.75%,287.52,999.99,0,0,0,0,0,0,0,0,0,0,0,140,0
705095,PGC,RACING FORK OIL 15W- 1 LITER,Parts Canada    Power Twins (Price ,66.60%,20.48,30.75,0,0,0,0,0,0,0,0,0,0,0,0,0
705100,PGO,AIR FILTER OIL SPRAY 655- 750M,Parts Canada    Power Twins (Price ,59.74%,17.32,28.99,0,0,0,0,0,0,0,0,0,0,0,168,0
705221,PGO,BOXER 4T 10W40- 1 LITER,Parts Canada    Power Twins (Price ,26.94%,3.5,12.99,0,0,0,0,0,0,0,0,0,0,0,141,0
706063,PGC,520MVXZ-SKJ CLIP LINK S/S SEAL,Parts Canada    Power Twins (Price ,62.07%,5.27,8.49,0,0,0,0,0,0,0,0,0,0,0,142,0
706078,PGC,520MVXZ-120/R RED S/S SEALED C,Parts Canada    Power Twins (Price ,35.00%,55.98,159.95,0,0,0,0,0,0,0,0,0,0,0,136,0
706115,PGC,525MVXZ-120/B BLUE S/S SEALED,Parts Canada    Power Twins (Price ,35.01%,64.07,182.99,0,0,0,0,0,0,0,0,0,0,0,107,0
706271,PGC,530MOx114 P/U SEALED O-RING CH,Parts Canada    Power Twins (Price ,35.03%,31.87,90.99,0,0,0,0,0,0,0,0,0,0,0,133,0
7063-OC,SSS,Wire Tie,Colwood Langford Auto Supply Ltd.,60.71%,3.94,6.49,0,0,0,0,0,0,0,0,0,0,0,146,0
7066-0-C,SSS,7 7/16 Black Tie Strap,Colwood Langford Auto Supply Ltd.,60.05%,7.5,12.49,0,0,0,0,0,0,0,0,0,0,0,146,0
71-961,AOA,BIG HORN BRACKET KIT,Motovan Corporation,53.36%,45.35,84.99,0,0,0,0,0,0,0,0,0,0,0,189,0
71000433270,PGC,VALVE CAPS,BMW Group Canada,27.27%,3.45,12.65,0,0,0,0,0,0,0,0,0,0,0,110,0
711085,ATR,180/55ZR17 (73W) BATTLAX BT023,Parts Canada    Power Twins (Price ,51.25%,142.99,278.99,0,0,0,0,0,0,0,0,0,0,0,99,0
71111179629,PGC,SCREW DRIVER,BMW Group Canada,64.93%,11.61,17.88,0,0,0,0,0,0,0,0,0,0,0,70,0
71111237857,PGC,BOX WRENCH,BMW Group Canada,61.99%,32.9,53.07,0,0,0,0,0,0,0,0,0,0,0,176,0
71111240891,PGC,WRENCH,BMW Group Canada,52.07%,10.17,19.53,0,0,0,0,0,0,0,0,0,0,0,147,0
71111465280,ALG,FILL IN BAG,BMW Group Canada,60.78%,15.19,24.99,0,0,0,0,0,0,0,0,0,0,0,143,0
71112300100,PGC,SUPER TOOL KIT,BMW Group Canada,42.76%,138.42,323.68,0,0,0,0,0,0,0,0,0,0,0,193,0
71112303416,PGC,WRENCH,BMW Group Canada,60.96%,30.01,49.23,0,0,0,0,0,0,0,0,0,0,0,91,0
71112316481,PGC,HOLDING STRAP,BMW Group Canada,60%,7.2,12,0,0,0,0,0,0,0,0,0,0,0,70,0
71112328434,PGC,PLASTIC BAG SW 210X160MM,BMW Group Canada,60%,4.23,7.05,0,0,0,0,0,0,0,0,0,0,0,80,0
71112332083,ATR,Tubeless tire repair kit,BMW Group Canada,55.84%,36.01,64.49,0,0,0,0,0,0,0,0,0,0,0,0,0
71117665489,PGC,OPEN-END WRENCH 24,BMW Group Canada,57.68%,15.39,26.68,0,0,0,0,0,0,0,0,0,0,0,167,0
71117680614,PGC,tool kit 650GS,BMW Group Canada,30.52%,33.26,108.99,0,0,0,0,0,0,0,0,0,0,0,199,0
71117691414,PGC,GRIP,BMW Group Canada,60%,3.84,6.4,0,0,0,0,0,0,0,0,0,0,0,96,0
71117709432,AOA,Tool Kit,BMW Group Canada,51.32%,63.63,123.99,0,0,0,0,0,0,0,0,0,0,0,177,0
711537,PGC,KTM 85/125/200/250/300/450 AIR,Parts Canada    Power Twins (Price ,40%,13.98,34.95,0,0,0,0,0,0,0,0,0,0,0,88,0
71217657000,AOA,TYPE IDENTIFICATION PLATE EU,BMW Group Canada,28.73%,13.93,48.49,0,0,0,0,0,0,0,0,0,1,1,49,0
71248532038,PGC,"Label ""tires""",BMW Group Canada,33.01%,5.53,16.75,0,0,0,0,0,0,0,0,0,0,0,105,0
71248552590,PGC,Notice for tires/chain,BMW Group Canada,32.98%,7.42,22.5,0,0,0,0,0,0,0,0,0,0,0,81,0
713.110111,ST,1/4 stubby ratchets,Wurth Canada,9.10%,4.55,49.99,0,0,0,0,0,0,0,0,0,0,0,135,0
713.120111,ST,"Ratchet-gearless 3/8"" drive",Wurth Canada,40.04%,4,9.99,0,0,0,0,0,0,0,0,0,0,0,135,0
713.5125,ST,eng feeler 25mm,Wurth Canada,63.25%,2.84,4.49,0,0,0,0,0,0,0,0,0,0,0,201,0
713.5126,ST,feeler guage 30mm,Wurth Canada,63.25%,2.84,4.49,0,0,0,0,0,0,0,0,0,0,0,201,0
714.01591,ST,angled combi pliers 200mm,Wurth Canada,0%,0,65.87,0,0,0,0,0,0,0,0,0,0,0,119,0
714.25314,ST,wurth 14mm ratchet ring wrench,Wurth Canada,70.07%,7,9.99,0,0,0,0,0,0,0,0,0,0,0,135,0
714.25315,ST,ratchet ring wrench 15mm,Wurth Canada,25.06%,1,3.99,0,0,0,0,0,0,0,0,0,0,0,135,0
714.25316,ST,wurth ratchet ring wrench 16mm,Wurth Canada,25.06%,1,3.99,0,0,0,0,0,0,0,0,0,0,0,135,0
714.2573,ST,Double Ring Ratchet Set,Wurth Canada,9.09%,6,66,0,0,0,0,0,0,0,0,0,0,0,135,0
7.15701E+11,AOA,No fog cloth,Parts Canada    Power Twins (Price ,100%,0.99,0.99,0,0,0,0,0,0,0,0,0,0,0,196,0
71600409361,AEL,Nav II Kit-BMW,BMW Group Canada,4.05%,60.78,"1,499.99",0,0,0,0,0,0,0,0,0,0,0,0,0
71600413232,AEL,Headset cord,BMW Group Canada,24.86%,18.64,74.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71600420357,AEL,Nav III K1200LT wo/Prep,BMW Group Canada,4.06%,60.94,"1,499.99",0,0,0,0,0,0,0,0,0,0,0,194,0
71600420359,AEL,Nav III GPS for R1200RT,BMW Group Canada,32.71%,490.64,"1,499.99",0,0,0,0,0,0,0,0,0,0,0,180,0
71600420362,AEL,Nav III Kit R1200GSA,BMW Group Canada,8.26%,132.12,"1,599.95",0,0,0,0,0,0,0,0,0,0,0,178,0
71600420363,AEL,Nav III Kit R1200 HP2,BMW Group Canada,4.06%,60.94,"1,499.99",0,0,0,0,0,0,0,0,0,0,0,199,0
71600420364,AEL,Nav. III Kit K1200GT (K44),BMW Group Canada,100%,"1,499.99","1,499.99",0,0,0,0,0,0,0,0,0,0,0,193,0
71600431626,AOA,DELUXE COVER XXL,BMW Group Canada,35.22%,54.24,153.99,0,0,0,0,0,0,0,0,0,0,0,127,0
71600431627,AOA,Cover-BMW Deluxe R12RT/GS,BMW Group Canada,30.18%,56.14,185.99,0,0,0,0,0,0,0,0,0,0,0,98,0
71600434934,PGC,DELUXE DUSTCOVER S,BMW Group Canada,28.13%,22.14,78.72,0,0,0,0,0,0,0,0,0,0,0,0,0
71600434935,PGC,DELUXE DUSTCOVER M,BMW Group Canada,31.08%,24.47,78.72,0,0,0,0,0,0,0,0,0,0,0,156,0
71600442055,PGC,SPACER MOUNT KIT,BMW Group Canada,34.35%,5.87,17.09,0,0,0,0,0,0,0,0,0,0,0,160,0
71600442227,PGC,DELUXE COVER,BMW Group Canada,34.45%,63.83,185.28,0,0,0,0,0,0,0,0,0,0,0,0,0
71601469870,ALG,Tank bag elect.kit #1,BMW Group Canada,80.32%,215.24,267.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71602212079,PGC,F 650/F 800GS ALL-WEATHER,BMW Group Canada,20%,32.08,160.4,0,0,0,0,0,0,0,0,0,0,0,0,0
71602303496,AOA,"RETROFIT KIT, HAND GUARD, WH",BMW Group Canada,39.03%,27.51,70.49,0,0,0,0,0,0,0,0,0,0,0,66,0
71602303840,PGC,GROMMET,BMW Group Canada,60%,1.65,2.75,0,0,0,0,0,0,0,0,0,0,0,161,0
71602303846,PGC,BOLT,BMW Group Canada,60.06%,2.12,3.53,0,0,0,0,0,0,0,0,0,0,0,170,0
71602315790,PGC,Spring brake pedal,BMW Group Canada,51.76%,7.63,14.74,0,0,0,0,0,0,0,0,0,0,0,182,0
71602317609,PGC,SET LUGGAGE CARRIER,BMW Group Canada,32.00%,96.25,300.78,0,0,0,0,0,0,0,0,0,0,0,102,0
71602318534,AEL,BMW Nav 4 No Cradle(K1600),BMW Group Canada,20.02%,124.14,619.99,0,0,0,0,0,0,0,0,0,0,0,124,0
71602319470,PGC,RIVET FOR MULTI BOX,BMW Group Canada,54.21%,35.78,66,0,0,0,0,0,0,0,0,0,0,0,83,0
71602319472,AWI,LARGE WINDSCREEN 450MM,BMW Group Canada,75.62%,401.18,530.49,0,0,0,0,0,0,0,0,0,0,0,201,0
71602319503,PGC,HOLDER,BMW Group Canada,23.99%,6.35,26.47,0,0,0,0,0,0,0,0,0,0,0,96,0
71602337054,PGC,INSTALL SET,BMW Group Canada,42.98%,36.53,85,0,0,0,0,0,0,0,0,0,0,0,187,0
71602337144,ALG,SOFTCASE,BMW Group Canada,25.40%,58.04,228.49,0,0,0,0,0,0,0,0,0,0,0,199,0
71602337153,PGC,KIT,BMW Group Canada,43.92%,12.57,28.62,0,0,0,0,0,0,0,0,0,0,0,204,0
71602337174,PGC,PLATE,BMW Group Canada,55.50%,79.05,142.43,0,0,0,0,0,0,0,0,0,0,0,137,0
71602337201,AOA,"SET, BACKREST CUSHION 33",BMW Group Canada,45.04%,55.39,122.99,0,0,0,0,0,0,0,0,0,0,0,86,0
71602337239,PGC,BOLTS,BMW Group Canada,60%,4.23,7.05,0,0,0,0,0,0,0,0,0,0,0,137,0
71602339409,AEL,Nav IV without cradle new,BMW Group Canada,35.00%,279.82,799.5,0,0,0,0,0,0,0,0,0,0,0,108,0
71602340212,PGC,"HAND GUARD, BLACK, RIGHT",BMW Group Canada,32%,17.44,54.5,0,0,0,0,0,0,0,0,0,0,0,73,0
71602342677,LM,TANK BAG  TOP,BMW Group Canada,27.02%,102.54,379.49,0,0,0,0,0,0,0,0,0,0,0,146,0
96481731AA,ACC,RACING EXHAUST ASS. AKRA PAN V,DUCATI CANADA,30.00%,"1,686.79","5,622.49",0,0,0,0,0,0,0,1,1,1,1,34,0
96797410B,ACC,FRONT PADDOCK STAND - M-FIT,DUCATI CANADA,30.03%,97.75,325.49,0,0,0,0,0,0,0,0,1,1,1,44,0
96880082A,ACC,RACING SEAT - HYM,DUCATI CANADA,30.04%,137.71,458.49,0,0,0,0,0,0,0,0,1,1,1,41,0
71602412379,PGC,ATACAMA SOFT SIDE PANNIER KI,BMW Group Canada,35%,392,"1,120.00",0,0,0,0,0,0,0,0,0,1,1,57,0
71607650201,PGC,TUBING,BMW Group Canada,54.48%,27.24,50,0,0,0,0,0,0,0,0,0,0,0,196,0
71607651479,PGC,FITTING PARTS,BMW Group Canada,42.71%,52.58,123.11,0,0,0,0,0,0,0,0,0,0,0,196,0
71607651911,PGC,VELCRO FASTENER,BMW Group Canada,39.20%,3.72,9.49,0,0,0,0,0,0,0,0,0,0,0,189,0
71607651936,PGC,Guide plate,BMW Group Canada,32%,12.64,39.5,0,0,0,0,0,0,0,0,0,0,0,95,0
71607651941,PGC,Mounting plate,BMW Group Canada,32%,51.2,160,0,0,0,0,0,0,0,0,0,0,0,95,0
71607652330,PGC,HAND PRTCTR,BMW Group Canada,69.26%,145.46,210.01,0,0,0,0,0,0,0,0,0,0,0,157,0
71607652649,PGC,"FOOTREST PLATE, LEFT",BMW Group Canada,24%,16.44,68.5,0,0,0,0,0,0,0,0,0,0,0,103,0
71607652735,PGC,LID LEFT,BMW Group Canada,40.38%,77.56,192.09,0,0,0,0,0,0,0,0,0,0,0,165,0
96781451A,ACC,BACKREST SET 1309,DUCATI CANADA,20.09%,73.13,363.99,0,0,0,0,0,0,0,1,1,1,1,35,0
71607653288,PGC,ATTACHMENT F650GS/GS-DAKA,BMW Group Canada,54.39%,11.47,21.09,0,0,0,0,0,0,0,0,0,0,0,181,0
71607653830,AOA,Holder-F650GS,BMW Group Canada,37.95%,79.31,208.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71607653835,PGC,"Rod,case holder",BMW Group Canada,38.00%,15.17,39.92,0,0,0,0,0,0,0,0,0,0,0,0,0
96780921B,ACC,ASSEMBLY HARDWARE AND ,DUCATI CANADA,30.03%,62.31,207.49,0,0,0,0,0,0,0,0,0,0,0,20,0
71607653859,PGC,PROTECT.BAR,BMW Group Canada,56.30%,176.64,313.74,0,0,0,0,0,0,0,0,0,0,0,134,0
71607654753,PGC,L-HAND LEVER CHROME,BMW Group Canada,54.88%,101.06,184.15,0,0,0,0,0,0,0,0,0,0,0,121,0
71607655488,AOA,COVER CHROM,BMW Group Canada,44.91%,32.33,71.99,0,0,0,0,0,0,0,0,0,0,0,185,0
71607655828,PGC,DISTANCE RUBBER,BMW Group Canada,60%,2.85,4.75,0,0,0,0,0,0,0,0,0,0,0,154,0
71607657482,PGC,R-IMPACT PROTECTION,BMW Group Canada,43.24%,24.64,56.99,0,0,0,0,0,0,0,0,0,0,0,176,0
71607658476,AL1,FOGLIGHT KIT,BMW Group Canada,48.03%,557.92,"1,161.49",0,0,0,0,0,0,0,0,0,0,0,186,0
71607658937,PGC,Mirror,BMW Group Canada,61.60%,107.8,175,0,0,0,0,0,0,0,0,0,0,0,0,0
71607661260,ALG,REAR LUGGAGE CARRIER,BMW Group Canada,31.69%,22.5,70.99,0,0,0,0,0,0,0,0,0,0,0,199,0
71607661266,PGC,R-SADDLE BAG LARGE 37L,BMW Group Canada,28%,127.35,454.82,0,0,0,0,0,0,0,0,0,0,0,75,0
71607661384,ALG,Case-Soft bag 16-27L,BMW Group Canada,33.70%,44.82,132.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71607661765,ALG,Case-F650GS-L,BMW Group Canada,41.70%,180.99,433.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71607663023,PGC,"RETROFIT KIT, RAIL WITH BRAK",BMW Group Canada,28.00%,36.3,129.65,0,0,0,0,0,0,0,0,0,0,0,106,0
71607664281,PGC,Shackle,BMW Group Canada,44.26%,7.9,17.85,0,0,0,0,0,0,0,0,0,0,0,0,0
96880831AA,ACC,RIDER COMFORT SEAT V2,DUCATI CANADA,30.03%,101.34,337.49,0,0,0,0,0,0,0,0,1,1,1,37,0
71607664533,ALG,L-COVER TOP CASE,BMW Group Canada,29.86%,78.53,262.99,0,0,0,0,0,0,0,0,0,0,0,204,0
71607664556,ALG,Case-Alum.Case-Carrier system,BMW Group Canada,42.03%,285.15,678.49,0,0,0,0,0,0,0,0,0,0,0,0,0
71607665797,PGC,REAR SAFETY BAR,BMW Group Canada,51.06%,355.95,697.18,0,0,0,0,0,0,0,0,0,0,0,172,0
71607668697,PGC,CLIP,BMW Group Canada,38.18%,7.74,20.27,0,0,0,0,0,0,0,0,0,0,0,110,0
71607669035,ALG,L/R-COVER ALU,BMW Group Canada,52.39%,99.8,190.49,0,0,0,0,0,0,0,0,0,0,0,108,0
71607669359,AL1,Fog Headlamp install.set,BMW Group Canada,65.21%,"1,016.95","1,559.49",0,0,0,0,0,0,0,0,0,0,0,0,0
71607669381,PGC,Grille,BMW Group Canada,66.95%,63.65,95.07,0,0,0,0,0,0,0,0,0,0,0,0,0
71607669719,ALG,Case-Aluminum topcase,BMW Group Canada,47.66%,310.01,650.49,0,0,0,0,0,0,0,0,0,0,0,0,0
71607669890,PGC,CASE,BMW Group Canada,36.00%,177.5,493.05,0,0,0,0,0,0,0,0,0,0,0,111,0
71607669894,PGC,Lower part,BMW Group Canada,46.86%,81.58,174.09,0,0,0,0,0,0,0,0,0,0,0,0,0
71607670828,ALG,Case-R-Variable w/o lock,BMW Group Canada,51.64%,354.27,685.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71607671108,PGC,SET RETAINING FIXTURE NAV,BMW Group Canada,51.50%,17.83,34.62,0,0,0,0,0,0,0,0,0,0,0,167,0
71607671143,PGC,"SET, COVER INSERT",BMW Group Canada,20.00%,9.6,48.01,0,0,0,0,0,0,0,0,0,0,0,88,0
71607671402,ALG,Case-Sport-R,BMW Group Canada,36.90%,170.83,462.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71607671607,PGC,"RETROFIT KIT, SOCKET",BMW Group Canada,32.00%,28.24,88.24,0,0,0,0,0,0,0,0,0,0,0,93,0
96180751AA,ACC,BRAKE/CLUTCH RESERVOIR COVER ,DUCATI CANADA,35.02%,90.52,258.49,0,0,0,0,0,0,0,1,1,1,1,35,0
71607673533,PGC,SEAL WASHER,BMW Group Canada,60%,2.49,4.15,0,0,0,0,0,0,0,0,0,0,0,174,0
71607674505,ALO,OIL COVER LID LOCKABLE,BMW Group Canada,61.23%,48.06,78.49,0,0,0,0,0,0,0,0,0,0,0,146,0
71607676472,PGC,CHARG.DEVICE 230V,BMW Group Canada,58.75%,132.06,224.77,0,0,0,0,0,0,0,0,0,0,0,175,0
71607677270,AOA,Engine Protection bar,BMW Group Canada,61.09%,497.61,814.49,0,0,0,0,0,0,0,0,0,0,0,0,0
71607677850,PGC,R-ENGINE PROTECTION BAR,BMW Group Canada,32.00%,106.75,333.59,0,0,0,0,0,0,0,0,0,0,0,122,0
71607677851,PGC,ROLL-BAR,BMW Group Canada,32.00%,106.75,333.59,0,0,0,0,0,0,0,0,0,0,0,119,0
71607678014,PGC,SHIM,BMW Group Canada,49.12%,7.27,14.8,0,0,0,0,0,0,0,0,0,0,0,115,0
71607679021,LM,RAIN COVER,BMW Group Canada,27.77%,2.08,7.49,0,0,0,0,0,0,0,0,0,0,0,96,0
71607680542,ALG,INTERIOR BAG FOR TOP CASE,BMW Group Canada,48.56%,89.59,184.49,0,0,0,0,0,0,0,0,0,0,0,75,0
71607680802,PGC,SET OF COVERS STUFFBAY,BMW Group Canada,34.55%,53.81,155.76,0,0,0,0,0,0,0,0,0,0,0,199,0
89340211A,ACC,PLUG ASSY,DUCATI CANADA,45.70%,17.36,37.99,0,0,0,0,0,0,0,0,1,1,1,43,0
96481384C,ACC,COMPLETE RACING EXHAUST ,DUCATI CANADA,30.00%,"1,966.15","6,553.49",0,0,0,0,0,0,0,1,1,1,1,34,0
967663AAA,ACC,TERMIGNONI STICKER 60X60 CLAS.,DUCATI CANADA,37.70%,4.52,11.99,0,0,0,0,0,0,0,0,0,0,0,33,0
96581161A,ACC,CC 1706,DUCATI CANADA,30.03%,149.23,496.99,0,0,0,0,0,0,0,0,0,0,0,26,0
96880192A,ACC,REAR-VIEW MIRROR L.H.,DUCATI CANADA,35.05%,90.94,259.49,0,0,0,0,0,0,0,0,1,1,1,41,0
96880311A,ACC,LOWERED SEAT 1306,DUCATI CANADA,30.06%,120.98,402.49,0,0,0,0,0,0,0,0,0,0,0,40,0
71607680851,ALG,"Case, Aluminum top",BMW Group Canada,39.18%,258.78,660.49,0,0,0,0,0,0,0,0,0,0,0,0,0
71607681418,ALG,R-SPORTS CASE,BMW Group Canada,34.69%,160.6,462.99,0,0,0,0,0,0,0,0,0,0,0,161,0
71607681974,ALG,Case-Top case w/o lock cyl,BMW Group Canada,40.55%,170.49,420.49,0,0,0,0,0,0,0,0,0,0,0,0,0
71607682090,PGC,"COVER, TOP CASE, BLACK",BMW Group Canada,19.47%,36.74,188.7,0,0,0,0,0,0,0,0,0,0,0,72,0
71607682311,ALG,R1150GS Top case bracket,BMW Group Canada,47.43%,86.79,182.99,0,0,0,0,0,0,0,0,0,0,0,105,0
71607682316,PGC,"MOUNTING PARTS, LUGGAGE GRID",BMW Group Canada,38.19%,11.17,29.25,0,0,0,0,0,0,0,0,0,0,0,99,0
71607682317,PGC,SET LUGGAGE CARRIER,BMW Group Canada,28.00%,37.87,135.26,0,0,0,0,0,0,0,0,0,0,0,99,0
71607682331,PGC,MOUNTING PARTS CASE HLDR,BMW Group Canada,32.00%,58.85,183.91,0,0,0,0,0,0,0,0,0,0,0,136,0
71607683263,ALG,Case-L,BMW Group Canada,24.62%,116.92,474.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71607683264,ALG,Case-R,BMW Group Canada,24.62%,116.92,474.99,0,0,0,0,0,0,0,0,0,0,0,0,0
96781341A,ACC,SET OF SIDE PANNIERS SS TITANI,DUCATI CANADA,30.01%,584.18,"1,946.49",0,0,0,0,0,0,0,-1,0,0,0,38,0
71607687090,AEL,Alarm system,BMW Group Canada,33.39%,121.55,363.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71607687095,PGC,L-PAD,BMW Group Canada,60.04%,3.26,5.43,0,0,0,0,0,0,0,0,0,0,0,107,0
71607687433,PGC,INSTALL.INST R1200GS DWA,BMW Group Canada,98.99%,0.98,0.99,0,0,0,0,0,0,0,0,0,0,0,178,0
71607687705,AEL,CABLE NAVIGATOR II,BMW Group Canada,22.82%,26.47,115.99,0,0,0,0,0,0,0,0,0,0,0,189,0
71607688671,PGC,SET OF MOUNTING PARTS F TOPC,BMW Group Canada,32.01%,13.1,40.93,0,0,0,0,0,0,0,0,0,0,0,95,0
71607688742,AEL,Alarm mount,BMW Group Canada,41.87%,58.61,139.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71607688865,ABT,Battery Charger- 110V,BMW Group Canada,45.85%,102.23,222.99,0,0,0,0,0,0,0,0,0,0,0,101,0
97180653AC,ACC,SET OF RACING EXHAUST LOWER ,DUCATI CANADA,20.03%,130.09,649.49,0,0,0,0,0,0,0,1,1,1,1,34,0
97380711A,ACC,WATER RADIATOR 1312 ,DUCATI CANADA,30.02%,61.99,206.49,0,0,0,0,0,0,0,0,1,1,1,38,0
71607688960,AOA,R-PADDING,BMW Group Canada,17.29%,1.9,10.99,0,0,0,0,0,0,0,0,0,0,0,145,0
71607689655,ALG,Case-Tank Bag-BMW-R1200 RT,BMW Group Canada,23.03%,87.05,377.99,0,0,0,0,0,0,0,0,0,0,0,0,0
97980271A,ACC,URBAN ALUM. PACK 1306,DUCATI CANADA,30.02%,471.54,"1,570.99",0,0,0,0,0,0,0,1,1,1,1,35,0
97580131AA,ACC,INDOOR BIKE COVER 1507,DUCATI CANADA,30.06%,109.42,363.99,0,0,0,0,0,0,0,0,1,1,1,36,0
97780101AA,ACC,TANK PLUG RACING 1309 RIZOMA,DUCATI CANADA,30.03%,97.16,323.49,0,0,0,0,0,0,0,1,1,1,1,35,0
71607690235,AEL,ADAPTER LEAD CHARGING DEV,BMW Group Canada,48.46%,22.77,46.99,0,0,0,0,0,0,0,0,0,0,0,129,0
71607690753,ALG,SET OF FITTINGS-K1200 S TANK,BMW Group Canada,44.82%,18.82,41.99,0,0,0,0,0,0,0,0,0,0,0,71,0
71607691294,PGC,Service repair kit,BMW Group Canada,44.36%,48.52,109.39,0,0,0,0,0,0,0,0,0,0,0,0,0
71607691303,PGC,INTERCOM BC V.O.I.C.E II,BMW Group Canada,32.55%,340.63,"1,046.37",0,0,0,0,0,0,0,0,0,0,0,196,0
71607691516,ALG,TANK-TOP BAG,BMW Group Canada,33.29%,123.82,371.99,0,0,0,0,0,0,0,0,0,0,0,166,0
71607691696,PGC,SPACER HOLDER,BMW Group Canada,28%,11.62,41.5,0,0,0,0,0,0,0,0,0,0,0,115,0
71607691855,PGC,Mounting hardware,BMW Group Canada,44.62%,36.48,81.75,0,0,0,0,0,0,0,0,0,0,0,0,0
71607692056,PGC,1200GSA Bump stop right,BMW Group Canada,66.04%,19.25,29.15,0,0,0,0,0,0,0,0,0,0,0,103,0
71607692067,PGC,RUB BUFFER,BMW Group Canada,64.86%,20.16,31.08,0,0,0,0,0,0,0,0,0,0,0,158,0
71607692124,LM,R-SOFT BOX,BMW Group Canada,36.09%,90.58,250.99,0,0,0,0,0,0,0,0,0,0,0,143,0
71607692133,PGC,ELBOW,BMW Group Canada,28.00%,14.53,51.89,0,0,0,0,0,0,0,0,0,0,0,98,0
71607693108,ALG,Case-Top Box-BMW-R1200 RT,BMW Group Canada,37.07%,367.32,990.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71607693126,PGC,"SET, BASEPLATE FOR NAVIGATOR",BMW Group Canada,30.94%,2.98,9.63,0,0,0,0,0,0,0,0,0,0,0,95,0
71607693633,ALG,Case-Tank top bag,BMW Group Canada,25.44%,94.78,372.49,0,0,0,0,0,0,0,0,0,0,0,0,0
71607693635,PGC,RETAINING TAB,BMW Group Canada,40.94%,9.22,22.52,0,0,0,0,0,0,0,0,0,0,0,188,0
71607693917,ALG,Set luggage carrier F800,BMW Group Canada,47.09%,117.95,250.49,0,0,0,0,0,0,0,0,0,0,0,71,0
71607694117,ALG,Case-Sport Klein Softcase,BMW Group Canada,38.03%,92.41,242.99,0,0,0,0,0,0,0,0,0,0,0,0,0
71607694120,ALG,FITTINGS,BMW Group Canada,48.20%,20.24,41.99,0,0,0,0,0,0,0,0,0,0,0,67,0
71607694181,ALG,TOP CASE CARRIER,BMW Group Canada,43.54%,102.75,235.99,0,0,0,0,0,0,0,0,1,1,3,46,0
71607695085,ALG,Left aluminum case F-GS twin,BMW Group Canada,37.05%,237.31,640.49,0,0,0,0,0,0,0,0,0,0,0,165,0
71607695299,PGC,COVER F HANDLEBAR CROSSOV,BMW Group Canada,32.00%,29.79,93.1,0,0,0,0,0,0,0,0,0,0,0,107,0
71607695300,ALG,TANK-TOP BAG,BMW Group Canada,33.83%,151.06,446.49,0,0,0,0,0,0,0,0,0,0,0,156,0
71607695395,PGC,ENGINE PROTECTION BAR SET,BMW Group Canada,32.00%,118.49,370.28,0,0,0,0,0,0,0,0,0,0,0,96,0
71607695789,ALG,CASE COVER,BMW Group Canada,42.86%,129.01,300.99,0,0,0,0,0,0,0,0,0,0,0,71,0
71607696196,AEL,NAV 3 Mount HP2,BMW Group Canada,49.53%,99.55,200.99,0,0,0,0,0,0,0,0,0,0,0,153,0
71607696302,ALG,"Topcase, Vario F-twin",BMW Group Canada,37.23%,212.41,570.49,0,0,0,0,0,0,0,0,0,0,0,165,0
71607696751,PGC,L-HANDLE,BMW Group Canada,50.73%,32.47,64,0,0,0,0,0,0,0,0,0,0,0,157,0
71607697149,PGC,SET HAND PROTECTOR,BMW Group Canada,33.33%,44.75,134.27,0,0,0,0,0,0,0,0,0,0,0,194,0
71607697311,ALG,TOP CASE,BMW Group Canada,27.35%,167.38,611.99,0,0,0,0,0,0,0,0,0,0,0,204,0
71607698097,AWI,WINDSHIELD,BMW Group Canada,49.40%,195.39,395.49,0,0,0,0,0,0,0,0,0,0,0,109,0
71607698098,LM,WINDSHIELD,BMW Group Canada,36.06%,178.69,495.49,0,0,0,0,0,0,0,0,0,0,0,133,0
71607698102,PGC,WINDSHIELD TINTED,BMW Group Canada,34%,164.9,485,0,0,0,0,0,0,0,0,0,0,0,81,0
